,Unnamed: 0,date,day,movieNm,profit,profitPerc,profitAcc,audiCnt,audiAcc,scrnCnt,showCnt,rainfall,temperature
3573,3,2015-09-20,sun,베테랑,478360400,0.06,1E+11,58782,12786846,424,1256,NaN,22.1
3574,4,2015-09-20,sun,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,169345100,0.021,359113500,23409,49952,347,619,NaN,22.1
3575,5,2015-09-20,sun,러브 라이브! 더 스쿨 아이돌 무비,42909000,0.005,532938000,5612,68747,38,51,NaN,22.1
3576,6,2015-09-20,sun,뷰티 인사이드,42028400,0.005,16045075631,4972,2039642,112,165,NaN,22.1
3577,7,2015-09-20,sun,암살,32179100,0.004,98268589081,3986,12679383,101,134,NaN,22.1
3578,8,2015-09-20,sun,함정,26957700,0.003,2048060900,3247,252429,173,272,NaN,22.1
3579,9,2015-09-20,sun,스트레이트 아웃 오브 컴턴,18337900,0.002,345573300,2031,40911,27,50,NaN,22.1
3580,0,2015-09-21,mon,사도,1127837200,0.517,15493837679,150543,1961053,1146,6235,NaN,22.6
3581,1,2015-09-21,mon,메이즈 러너: 스코치 트라이얼,627131300,0.288,9196350797,80874,1159146,748,3692,NaN,22.6
3582,2,2015-09-21,mon,베테랑,175290100,0.08,1E+11,23500,12810346,404,1323,NaN,22.6
3583,3,2015-09-21,mon,앤트맨,123972500,0.057,22545831137,16319,2714405,370,1339,NaN,22.6
3584,4,2015-09-21,mon,뷰티 인사이드,19045300,0.009,16064120931,2500,2042142,133,218,NaN,22.6
3585,5,2015-09-21,mon,암살,15483000,0.007,98284072081,2118,12681501,129,181,NaN,22.6
3586,6,2015-09-21,mon,서부전선,16256000,0.007,21656000,2032,2707,6,6,NaN,22.6
3587,7,2015-09-21,mon,함정,13766100,0.006,2061827000,1778,254207,173,297,NaN,22.6
3588,8,2015-09-21,mon,스트레이트 아웃 오브 컴턴,8062600,0.004,353635900,1013,41924,31,68,NaN,22.6
3589,9,2015-09-21,mon,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,5817500,0.003,364931000,837,50789,156,182,NaN,22.6
3590,0,2015-09-22,tue,사도,1076471300,0.515,16570308979,144379,2105432,1153,6215,NaN,23.9
3591,1,2015-09-22,tue,메이즈 러너: 스코치 트라이얼,581516500,0.278,9777867297,75195,1234341,758,3675,NaN,23.9
3592,2,2015-09-22,tue,베테랑,169099000,0.081,1.01E+11,22619,12832965,408,1337,NaN,23.9
3593,3,2015-09-22,tue,앤트맨,120893700,0.058,22666724837,15854,2730259,365,1321,NaN,23.9
3594,4,2015-09-22,tue,뷰티 인사이드,20316400,0.01,16084437331,2782,2044924,141,213,NaN,23.9
3595,5,2015-09-22,tue,암살,17721500,0.008,98301793581,2558,12684059,127,182,NaN,23.9
3596,6,2015-09-22,tue,춘희막이,12840000,0.006,35289000,2016,5349,14,14,NaN,23.9
3597,7,2015-09-22,tue,함정,12926000,0.006,2074753000,1706,255913,177,291,NaN,23.9
3598,8,2015-09-22,tue,에베레스트,8048000,0.004,33122000,1006,2602,2,2,NaN,23.9
3599,9,2015-09-22,tue,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,6685500,0.003,371616500,990,51779,165,185,NaN,23.9
3600,0,2015-09-23,wed,사도,1047686100,0.484,17617995079,140417,2245849,1137,6135,NaN,22.0
3601,1,2015-09-23,wed,메이즈 러너: 스코치 트라이얼,615650700,0.284,10393517997,80641,1314982,765,3701,NaN,22.0
3602,2,2015-09-23,wed,베테랑,171887700,0.079,1.01E+11,23035,12856000,410,1345,NaN,22.0
3603,3,2015-09-23,wed,앤트맨,127818100,0.059,22794542937,16911,2747170,374,1328,NaN,22.0
3604,4,2015-09-23,wed,뷰티 인사이드,21014400,0.01,16105451731,2767,2047691,144,221,NaN,22.0
3605,5,2015-09-23,wed,암살,17683500,0.008,98319477081,2387,12686446,127,181,NaN,22.0
3606,6,2015-09-23,wed,서부전선,17186000,0.008,38842000,2192,4899,10,10,NaN,22.0
3607,7,2015-09-23,wed,대니 콜린스,13804000,0.006,31114000,1810,4160,9,9,NaN,22.0
3608,8,2015-09-23,wed,함정,13527200,0.006,2088280200,1762,257675,172,300,NaN,22.0
3609,9,2015-09-23,wed,마션,14868000,0.007,14868000,1712,1712,6,6,NaN,22.0
3610,0,2015-09-24,thur,사도,884132400,0.296,18502127479,118066,2363915,809,3937,NaN,23.4
3611,1,2015-09-24,thur,메이즈 러너: 스코치 트라이얼,502333000,0.168,10895850997,65718,1380700,521,2259,NaN,23.4
3612,2,2015-09-24,thur,탐정 : 더 비기닝,376585300,0.126,586136800,50533,75308,486,2200,NaN,23.4
3613,3,2015-09-24,thur,인턴,382655000,0.128,419124000,50009,54315,353,1473,NaN,23.4
3614,4,2015-09-24,thur,서부전선,349709600,0.117,388551600,47432,52331,499,2120,NaN,23.4
3615,5,2015-09-24,thur,에베레스트,221171900,0.074,254293900,25680,28282,326,1321,NaN,23.4
3616,6,2015-09-24,thur,베테랑,92068600,0.031,1.01E+11,12362,12868362,253,506,NaN,23.4
3617,7,2015-09-24,thur,뮨: 달의 요정,32809100,0.011,50613100,4770,6733,230,282,NaN,23.4
3618,8,2015-09-24,thur,앤트맨,33341300,0.011,22827884237,4369,2751539,154,269,NaN,23.4
3619,9,2015-09-24,thur,지금은맞고그때는틀리다,27542200,0.009,47629900,3525,5983,53,232,NaN,23.4
3620,0,2015-09-25,fri,사도,1895461591,0.339,20397589070,236352,2600267,832,4184,NaN,23.4
3621,1,2015-09-25,fri,메이즈 러너: 스코치 트라이얼,1124158031,0.201,12020009028,142386,1523086,550,2398,NaN,23.4
3622,2,2015-09-25,fri,탐정 : 더 비기닝,765042509,0.137,1351179309,95087,170395,494,2294,NaN,23.4
3623,3,2015-09-25,fri,인턴,693477840,0.124,1112601840,84582,138897,399,1630,NaN,23.4
3624,4,2015-09-25,fri,서부전선,384892400,0.069,773444000,48953,101284,489,2155,NaN,23.4
3625,5,2015-09-25,fri,에베레스트,301784269,0.054,556078169,33000,61282,331,1299,NaN,23.4
3626,6,2015-09-25,fri,베테랑,196913100,0.035,1.01E+11,24606,12892968,273,562,NaN,23.4
3627,7,2015-09-25,fri,앤트맨,83626900,0.015,22911511137,10595,2762134,158,289,NaN,23.4
3628,8,2015-09-25,fri,뮨: 달의 요정,36098400,0.006,86711500,4954,11687,244,306,NaN,23.4
3629,9,2015-09-25,fri,지금은맞고그때는틀리다,38286800,0.007,85916700,4472,10455,56,232,NaN,23.4
3630,0,2015-09-26,sat,사도,3409102296,0.366,23806691366,418464,3018731,882,4628,NaN,22.4
3631,1,2015-09-26,sat,메이즈 러너: 스코치 트라이얼,1484661321,0.159,13504670349,184648,1707734,572,2551,NaN,22.4
3632,2,2015-09-26,sat,탐정 : 더 비기닝,1489549804,0.16,2840729113,182738,353133,530,2379,NaN,22.4
3633,3,2015-09-26,sat,인턴,968500225,0.104,2081102065,115835,254732,469,1728,NaN,22.4
3634,4,2015-09-26,sat,서부전선,639115200,0.069,1412559200,79513,180797,495,2018,NaN,22.4
3635,5,2015-09-26,sat,베테랑,392813700,0.042,1.01E+11,47951,12940919,320,659,NaN,22.4
3636,6,2015-09-26,sat,에베레스트,393095979,0.042,949174148,42175,103457,323,1015,NaN,22.4
3637,7,2015-09-26,sat,뮨: 달의 요정,187758500,0.02,274470000,25534,37221,335,544,NaN,22.4
3638,8,2015-09-26,sat,앤트맨,108994000,0.012,23020505137,13741,2775875,136,230,NaN,22.4
3639,9,2015-09-26,sat,더 매직: 리틀톰과 도둑공주,82567800,0.009,125936200,10959,17135,189,258,NaN,22.4
3640,0,2015-09-27,sun,사도,4741948400,0.386,28548639766,571788,3590519,927,4716,NaN,21.9
3641,1,2015-09-27,sun,탐정 : 더 비기닝,2267201000,0.184,5107930113,275581,628714,641,2580,NaN,21.9
3642,2,2015-09-27,sun,메이즈 러너: 스코치 트라이얼,1562195800,0.127,15066866149,188997,1896731,589,2482,NaN,21.9
3643,3,2015-09-27,sun,인턴,1158963100,0.094,3240065165,136974,391706,481,1693,NaN,21.9
3644,4,2015-09-27,sun,서부전선,936921300,0.076,2349480500,113683,294480,509,1858,NaN,21.9
3645,5,2015-09-27,sun,베테랑,627253900,0.051,1.02E+11,75340,13016259,389,812,NaN,21.9
3646,6,2015-09-27,sun,에베레스트,483644100,0.039,1432818248,50736,154193,322,858,NaN,21.9
3647,7,2015-09-27,sun,뮨: 달의 요정,187984700,0.015,462454700,24563,61784,332,543,NaN,21.9
3648,8,2015-09-27,sun,앤트맨,110347400,0.009,23130852537,13564,2789439,132,221,NaN,21.9
3649,9,2015-09-27,sun,더 매직: 리틀톰과 도둑공주,69303100,0.006,195239300,9055,26190,188,262,NaN,21.9
3650,0,2015-09-28,mon,사도,5379094500,0.365,33927734266,671413,4261932,934,4760,0.0,21.4
3651,1,2015-09-28,mon,탐정 : 더 비기닝,2851243500,0.193,7959173613,355699,984413,753,2985,0.0,21.4
3652,2,2015-09-28,mon,메이즈 러너: 스코치 트라이얼,1853991000,0.126,16920857149,230691,2127422,574,2322,0.0,21.4
3653,3,2015-09-28,mon,인턴,1432368300,0.097,4672433465,173921,565627,486,1719,0.0,21.4
3654,4,2015-09-28,mon,서부전선,963976800,0.065,3313457300,121069,415549,509,1691,0.0,21.4
3655,5,2015-09-28,mon,베테랑,863787800,0.059,1.03E+11,105903,13122162,453,984,0.0,21.4
3656,6,2015-09-28,mon,에베레스트,553590800,0.038,1986409048,58348,212541,319,797,0.0,21.4
3657,7,2015-09-28,mon,뮨: 달의 요정,352736900,0.024,815191600,47798,109582,361,598,0.0,21.4
3658,8,2015-09-28,mon,앤트맨,136779300,0.009,23267631837,17461,2806900,137,224,0.0,21.4
3659,9,2015-09-28,mon,더 매직: 리틀톰과 도둑공주,120219200,0.008,315458500,16027,42217,193,269,0.0,21.4
3660,0,2015-09-29,tue,사도,4162831800,0.336,38090566066,527850,4789782,914,4566,NaN,22.1
3661,1,2015-09-29,tue,탐정 : 더 비기닝,2551154500,0.206,10510328113,321468,1305881,764,2951,NaN,22.1
3662,2,2015-09-29,tue,메이즈 러너: 스코치 트라이얼,1521866600,0.123,18442723749,193044,2320466,549,2159,NaN,22.1
3663,3,2015-09-29,tue,인턴,1377638600,0.111,6050072065,168564,734191,496,1734,NaN,22.1
3664,4,2015-09-29,tue,베테랑,707876600,0.057,1.04E+11,88104,13210266,429,905,NaN,22.1
3665,5,2015-09-29,tue,서부전선,668449800,0.054,3981907100,85555,501104,489,1593,NaN,22.1
3666,6,2015-09-29,tue,뮨: 달의 요정,415426200,0.034,1230617800,56738,166320,365,597,NaN,22.1
3667,7,2015-09-29,tue,에베레스트,443002900,0.036,2429411948,47087,259628,306,748,NaN,22.1
3668,8,2015-09-29,tue,더 매직: 리틀톰과 도둑공주,142438700,0.012,457897200,19259,61476,190,264,NaN,22.1
3669,9,2015-09-29,tue,앤트맨,118619800,0.01,23386251637,15430,2822330,134,210,NaN,22.1
3670,0,2015-09-30,wed,사도,1139431100,0.29,39229997166,175627,4965409,778,3789,NaN,21.3
3671,1,2015-09-30,wed,탐정 : 더 비기닝,880864800,0.224,11391192913,133381,1439262,596,2562,NaN,21.3
3672,2,2015-09-30,wed,인턴,694721300,0.177,6744793365,105309,839500,445,1829,NaN,21.3
3673,3,2015-09-30,wed,메이즈 러너: 스코치 트라이얼,414658600,0.105,18857382349,63799,2384265,457,1929,NaN,21.3
3674,4,2015-09-30,wed,베테랑,206451300,0.052,1.04E+11,29799,13240065,272,576,NaN,21.3
3675,5,2015-09-30,wed,서부전선,141915700,0.036,4123822800,21874,522978,402,1273,NaN,21.3
3676,6,2015-09-30,wed,에베레스트,128580900,0.033,2557992848,16719,276347,272,705,NaN,21.3
3677,7,2015-09-30,wed,뮨: 달의 요정,92642500,0.024,1323260300,13718,180038,233,320,NaN,21.3
3678,8,2015-09-30,wed,대니 콜린스,40287700,0.01,71401700,6045,10205,294,840,NaN,21.3
3679,9,2015-09-30,wed,앤트맨,32349100,0.008,23418600737,4708,2827038,100,163,NaN,21.3
3680,0,2016-07-01,fri,굿바이 싱글,1099065588,0.297,2854715088,130409,386444,704,3286,108.5,24.0
3681,1,2016-07-01,fri,레전드 오브 타잔,651874956,0.176,1709049356,72114,218452,554,2631,108.5,24.0
3682,2,2016-07-01,fri,사냥,584212888,0.158,2101714088,70271,305017,691,3659,108.5,24.0
3683,3,2016-07-01,fri,인디펜던스 데이 : 리써전스,360120800,0.097,10614703040,41354,1244196,497,1778,108.5,24.0
3684,4,2016-07-01,fri,컨저링 2,199383400,0.054,14294931529,23756,1751087,335,757,108.5,24.0
3685,5,2016-07-01,fri,특별wed사: 사형wed의 편지,153192900,0.041,9065746765,18584,1135461,410,1026,108.5,24.0
3686,6,2016-07-01,fri,아가씨,144513000,0.039,34257551891,16986,4170666,362,790,108.5,24.0
3687,7,2016-07-01,fri,정글북,135212256,0.037,19691073822,16121,2314418,386,824,108.5,24.0
3688,8,2016-07-01,fri,미 비포 유,97490456,0.026,6781177138,11384,837507,173,368,108.5,24.0
3689,9,2016-07-01,fri,500의 썸머,82213600,0.022,1297930200,9140,171937,133,380,108.5,24.0
3690,0,2016-07-02,sat,굿바이 싱글,2333504027,0.298,5188219115,272528,658972,841,3825,4.0,23.5
3691,1,2016-07-02,sat,레전드 오브 타잔,1563519421,0.2,3272568777,174142,392594,583,2685,4.0,23.5
3692,2,2016-07-02,sat,사냥,1088806627,0.139,3190520715,127520,432537,686,3572,4.0,23.5
3693,3,2016-07-02,sat,인디펜던스 데이 : 리써전스,729520300,0.093,11344223340,82866,1327062,509,1708,4.0,23.5
3694,4,2016-07-02,sat,정글북,676493312,0.086,20367567134,82020,2396438,588,1496,4.0,23.5
3695,5,2016-07-02,sat,컨저링 2,307067900,0.039,14601999429,36158,1787245,353,749,4.0,23.5
3696,6,2016-07-02,sat,특별wed사: 사형wed의 편지,285861600,0.036,9351608365,33806,1169267,406,982,4.0,23.5
3697,7,2016-07-02,sat,아가씨,215600100,0.028,34473151991,24964,4195630,350,714,4.0,23.5
3698,8,2016-07-02,sat,미 비포 유,156812052,0.02,6937989190,17984,855491,179,379,4.0,23.5
3699,9,2016-07-02,sat,500의 썸머,145093400,0.019,1443023600,15975,187912,149,383,4.0,23.5
3700,0,2016-07-03,sun,굿바이 싱글,2147267600,0.314,7335486715,249982,908954,833,3717,NaN,23.5
3701,1,2016-07-03,sun,레전드 오브 타잔,1424966740,0.208,4697535517,159552,552146,593,2702,NaN,23.5
3702,2,2016-07-03,sun,사냥,858217500,0.126,4048738215,101049,533586,656,3288,NaN,23.5
3703,3,2016-07-03,sun,정글북,673737700,0.099,21041304834,81195,2477633,574,1483,NaN,23.5
3704,4,2016-07-03,sun,인디펜던스 데이 : 리써전스,574460800,0.084,11918684140,65839,1392901,509,1676,NaN,23.5
3705,5,2016-07-03,sun,특별wed사: 사형wed의 편지,244645900,0.036,9596254265,28930,1198197,399,941,NaN,23.5
3706,6,2016-07-03,sun,컨저링 2,226804200,0.033,14828803629,26212,1813457,353,741,NaN,23.5
3707,7,2016-07-03,sun,아가씨,169231900,0.025,34642383891,19633,4215263,353,687,NaN,23.5
3708,8,2016-07-03,sun,미 비포 유,130352600,0.019,7068341790,14787,870278,184,373,NaN,23.5
3709,9,2016-07-03,sun,500의 썸머,124094500,0.018,1567118100,13655,201567,156,376,NaN,23.5
3710,0,2016-07-04,mon,굿바이 싱글,862262800,0.381,8197749515,113311,1022265,727,3504,29.5,21.8
3711,1,2016-07-04,mon,레전드 오브 타잔,377304000,0.167,5074839517,46678,598824,527,2541,29.5,21.8
3712,2,2016-07-04,mon,사냥,252253400,0.111,4300991615,33716,567302,572,2966,29.5,21.8
3713,3,2016-07-04,mon,인디펜던스 데이 : 리써전스,168411400,0.074,12087095540,21389,1414290,465,1627,29.5,21.8
3714,4,2016-07-04,mon,특별wed사: 사형wed의 편지,91201500,0.04,9687455765,12038,1210235,379,987,29.5,21.8
3715,5,2016-07-04,mon,컨저링 2,91725500,0.04,14920529129,11706,1825163,317,747,29.5,21.8
3716,6,2016-07-04,mon,아가씨,88858700,0.039,34731242591,11696,4226959,341,794,29.5,21.8
3717,7,2016-07-04,mon,정글북,70717100,0.031,21112021934,9064,2486697,361,812,29.5,21.8
3718,8,2016-07-04,mon,미 비포 유,64424800,0.028,7132766590,8464,878742,176,404,29.5,21.8
3719,9,2016-07-04,mon,500의 썸머,61396400,0.027,1628514500,7690,209257,136,380,29.5,21.8
3720,0,2016-07-05,tue,굿바이 싱글,972293500,0.386,9170043015,128738,1151003,746,3513,100.5,23.1
3721,1,2016-07-05,tue,레전드 오브 타잔,392208500,0.156,5467048017,48346,647170,530,2548,100.5,23.1
3722,2,2016-07-05,tue,사냥,237457900,0.094,4538449515,31226,598528,571,2836,100.5,23.1
3723,3,2016-07-05,tue,인디펜던스 데이 : 리써전스,181237800,0.072,12268333340,23201,1437491,473,1608,100.5,23.1
3724,4,2016-07-05,tue,컨저링 2,163956400,0.065,15084485529,21505,1846668,327,752,100.5,23.1
3725,5,2016-07-05,tue,특별wed사: 사형wed의 편지,98982100,0.039,9786437865,13257,1223492,391,994,100.5,23.1
3726,6,2016-07-05,tue,아가씨,92652500,0.037,34823895091,12353,4239312,362,800,100.5,23.1
3727,7,2016-07-05,tue,정글북,79033200,0.031,21191055134,10356,2497053,384,819,100.5,23.1
3728,8,2016-07-05,tue,미 비포 유,77048500,0.031,7209815090,10233,888975,188,410,100.5,23.1
3729,9,2016-07-05,tue,500의 썸머,68052700,0.027,1696567200,8692,217949,141,387,100.5,23.1
3730,0,2016-07-06,wed,봉이 김선달,1023319200,0.332,1127542200,136701,149094,747,3393,0.0,22.9
3731,1,2016-07-06,wed,굿바이 싱글,695455000,0.225,9865498015,91414,1242417,651,2758,0.0,22.9
3732,2,2016-07-06,wed,도리를 찾아서,617720600,0.2,641605600,76938,79592,728,3446,0.0,22.9
3733,3,2016-07-06,wed,레전드 오브 타잔,194060700,0.063,5661108717,25328,672498,427,1457,0.0,22.9
3734,4,2016-07-06,wed,사냥,80368200,0.026,4618817715,10613,609141,383,1042,0.0,22.9
3735,5,2016-07-06,wed,컨저링 2,71360500,0.023,15155846029,9160,1855828,192,346,0.0,22.9
3736,6,2016-07-06,wed,인디펜던스 데이 : 리써전스,65402600,0.021,12333735940,8724,1446215,286,611,0.0,22.9
3737,7,2016-07-06,wed,500의 썸머,46544500,0.015,1743111700,5831,223780,125,285,0.0,22.9
3738,8,2016-07-06,wed,미 비포 유,44108100,0.014,7253923190,5748,894723,131,264,0.0,22.9
3739,9,2016-07-06,wed,아가씨,43470400,0.014,34867365491,5693,4245005,191,346,0.0,22.9
3740,0,2016-07-07,thur,봉이 김선달,890382380,0.31,2017924580,120196,269290,760,3403,0.0,24.0
3741,1,2016-07-07,thur,도리를 찾아서,654424400,0.228,1296030000,83316,162908,753,3448,0.0,24.0
3742,2,2016-07-07,thur,굿바이 싱글,612381960,0.213,10477879975,81060,1323477,649,2727,0.0,24.0
3743,3,2016-07-07,thur,레전드 오브 타잔,162796100,0.057,5823904817,21042,693540,435,1307,0.0,24.0
3744,4,2016-07-07,thur,잔예 - 살아서는 안되는 방,73905300,0.026,79327300,9462,10143,287,582,0.0,24.0
3745,5,2016-07-07,thur,인디펜던스 데이 : 리써전스,61916400,0.022,12395652340,8272,1454487,265,521,0.0,24.0
3746,6,2016-07-07,thur,컨저링 2,54124200,0.019,15209970229,6965,1862793,168,293,0.0,24.0
3747,7,2016-07-07,thur,사냥,46688100,0.016,4665505815,6284,615425,344,868,0.0,24.0
3748,8,2016-07-07,thur,500의 썸머,46468800,0.016,1789580500,5781,229561,126,270,0.0,24.0
3749,9,2016-07-07,thur,미 비포 유,38722500,0.013,7292645690,5086,899809,116,223,0.0,24.0
3750,0,2016-07-08,fri,봉이 김선달,1272010279,0.318,3289934859,155593,424883,816,3587,NaN,27.3
3751,1,2016-07-08,fri,도리를 찾아서,929034121,0.232,2225064121,107468,270376,810,3607,NaN,27.3
3752,2,2016-07-08,fri,굿바이 싱글,822637300,0.206,11300517275,97512,1420989,703,2849,NaN,27.3
3753,3,2016-07-08,fri,레전드 오브 타잔,236017500,0.059,6059922317,27798,721338,458,1333,NaN,27.3
3754,4,2016-07-08,fri,컨저링 2,85599500,0.021,15295569729,10059,1872852,176,316,NaN,27.3
3755,5,2016-07-08,fri,인디펜던스 데이 : 리써전스,82319500,0.021,12477971840,9989,1464476,262,498,NaN,27.3
3756,6,2016-07-08,fri,잔예 - 살아서는 안되는 방,78767400,0.02,158094700,9321,19464,280,556,NaN,27.3
3757,7,2016-07-08,fri,사냥,56641500,0.014,4722147315,6847,622272,348,833,NaN,27.3
3758,8,2016-07-08,fri,500의 썸머,59711800,0.015,1849292300,6634,236195,127,274,NaN,27.3
3759,9,2016-07-08,fri,미 비포 유,51815200,0.013,7344460890,6036,905845,123,218,NaN,27.3
3760,0,2016-07-09,sat,도리를 찾아서,3134468377,0.334,5359532498,375803,646179,1063,4590,NaN,27.7
3761,1,2016-07-09,sat,봉이 김선달,2667855883,0.284,5957790742,321539,746422,928,3813,NaN,27.7
3762,2,2016-07-09,sat,굿바이 싱글,1389770100,0.148,12690287375,162131,1583120,771,2857,NaN,27.7
3763,3,2016-07-09,sat,나우 유 씨 미 2,806479200,0.086,836602200,92948,96162,412,885,NaN,27.7
3764,4,2016-07-09,sat,레전드 오브 타잔,420724000,0.045,6480646317,48708,770046,481,1033,NaN,27.7
3765,5,2016-07-09,sat,컨저링 2,130783100,0.014,15426352829,15286,1888138,175,283,NaN,27.7
3766,6,2016-07-09,sat,인디펜던스 데이 : 리써전스,111268300,0.012,12589240140,13161,1477637,229,361,NaN,27.7
3767,7,2016-07-09,sat,정글북,99642000,0.011,21367597734,11984,2518862,201,297,NaN,27.7
3768,8,2016-07-09,sat,잔예 - 살아서는 안되는 방,82137500,0.009,240232200,9649,29113,280,467,NaN,27.7
3769,9,2016-07-09,sat,500의 썸머,80111000,0.009,1929403300,8808,245003,121,237,NaN,27.7
3770,0,2016-07-10,sun,도리를 찾아서,3072768800,0.344,8432301298,368823,1015002,1091,4572,NaN,27.9
3771,1,2016-07-10,sun,봉이 김선달,2504123200,0.28,8461913942,302093,1048515,942,3746,NaN,27.9
3772,2,2016-07-10,sun,굿바이 싱글,1288093900,0.144,13978381275,149563,1732683,743,2717,NaN,27.9
3773,3,2016-07-10,sun,나우 유 씨 미 2,886229100,0.099,1722831300,101807,197969,407,880,NaN,27.9
3774,4,2016-07-10,sun,레전드 오브 타잔,370920100,0.042,6851566417,43293,813339,464,994,NaN,27.9
3775,5,2016-07-10,sun,컨저링 2,106822600,0.012,15533175429,12363,1900501,176,282,NaN,27.9
3776,6,2016-07-10,sun,정글북,101728500,0.011,21469326234,12121,2530983,199,286,NaN,27.9
