,Unnamed: 0,rank,mname,director,provider,date,country,n_scrn,money,guest,genre,rating,grade,actor
1909,1909,"1,910",피치 퍼펙트,제이슨 무어,유니버설픽쳐스인터내셔널 코리아(유),2013-03-28,미국,143,90720000,13520,코미디,15세이상관람가,7.9,브리타니 스노우|안나 켄드릭|레벨 윌슨|스카이라 애스틴|벤 플랫|안나 캠프|
1910,1910,"1,911",피막,반종 피산다나쿤,와이드 릴리즈(주),2014-09-25,태국,170,101978400,13484,코미디,12세이상관람가,7.74,마리오 마우러|다비카 후네|
1911,1911,"1,912",와와의 학교 가는 날,펑천,(주)마노엔터테인먼트,2016-10-27,중국,48,70906800,13477,드라마,전체관람가,9.14,딩지아리|아나무랑|조희문|
1914,1914,"1,915",임을 위한 행진곡,박기복,(주)알앤오엔터테인먼트,2018-05-16,한국,160,101338200,13424,드라마,15세이상관람가,3.71,김꽃비|김부선|전수현|김채희|
1915,1915,"1,916",베스트 오브 미,마이클 호프만,메가박스중앙(주)플러스엠,2015-06-18,미국,118,100915600,13399,드라마,15세이상관람가,8.26,미셸 모나한|제임스 마스던|라이아나 리버라토|루크 브레이시|
1917,1917,"1,918",황금시대,허안화,판씨네마(주),2014-10-16,중국,58,98582100,13371,드라마,12세이상관람가,7.72,풍소봉|탕웨이|
1919,1919,"1,920",나이트폴,주현량,(주)나이너스엔터테인먼트,2012-09-27,홍콩,108,99076000,13307,액션,청소년관람불가,8.07,장가휘|임달화|
1920,1920,"1,921",어느 예술가의 마지막 일주일,"마르잔 사트라피,뱅상 파로노",프리비젼엔터테인먼트,2013-06-20,프랑스,18,93001000,13267,드라마,15세이상관람가,8.5,골쉬프테 파라하니|마티유 아말릭|마리아 드 메데이로스|이사벨라 로셀리니|
1921,1921,"1,922",봄,조근현,필라멘트픽쳐스,2014-11-20,한국,112,98566100,13234,드라마,청소년관람불가,8.68,박용우|김서형|이유영|
1923,1923,"1,924",런치박스,리테쉬 바트라,(주)팝엔터테인먼트,2014-04-10,인도,40,99580000,13213,멜로/로맨스,12세이상관람가,8.66,이르판 칸|나와주딘 시디퀴|님랏 카우르|
1924,1924,"1,925",올 이즈 로스트,J.C 챈더,유니버설픽쳐스인터내셔널 코리아(유),2013-11-07,미국,33,97529000,13196,드라마,12세이상관람가,8.16,로버트 레드포드|
1925,1925,"1,926",파닥파닥,이대희,"씨제이이앤엠(주),㈜인디스토리",2012-07-25,한국,51,87647900,13194,애니메이션,12세이상관람가,8.68,김현지|안영미|현경수|이호산|시영준|김은주|
1926,1926,"1,927","귀향, 끝나지 않은 이야기",조정래,커넥트픽쳐스(주),2017-09-14,한국,207,95769200,13193,드라마,15세이상관람가,7.79,박지희|강하나|서미지|홍세나|김시은|최리|정무지|류신|임성철|이승현|남상지|
1927,1927,"1,928",돌아온다,허철,(주)더블앤조이픽쳐스,2017-12-07,한국,58,82977300,13130,드라마,12세이상관람가,8.01,김유석|손수현|
1928,1928,"1,929",블랙버드,지나 프린스-바이스우드,(주)영화사 빅,2015-01-28,미국,135,97711400,13130,드라마,15세이상관람가,7.24,구구 바샤-로|네이트 파커|미니 드라이버|
1929,1929,"1,930",48미터,민백두,씨제이이앤엠(주),2013-07-04,한국,35,101214000,13118,드라마,15세이상관람가,9,박효주|이진희|하석|조한철|
1930,1930,"1,931",퍼스널 쇼퍼,올리비에 아사야스,아이 엠,2017-02-09,프랑스,79,105300600,13113,드라마,15세이상관람가,7.16,크리스틴 스튜어트|
1932,1932,"1,933",더 레이디,뤽 베송,씨제이이앤엠(주),2012-09-06,프랑스,97,96024000,13051,드라마,15세이상관람가,8.86,데이빗 듈리스|양자경|
1933,1933,"1,934",런던 프라이드,매튜 워처스,(주)영화사 진진,2017-04-27,영국,37,100072200,13035,코미디,15세이상관람가,9.13,빌 나이|이멜다 스턴톤|벤 슈네처|도미닉 웨스트|앤드류 스캇|패디 콘시딘|조지 맥케이|조셉 길건|프레디 폭스|
1934,1934,"1,935",온리 유,장하오,(주)영화사 빅,2015-10-15,중국,111,96822200,12990,멜로/로맨스,15세이상관람가,7.25,탕웨이|리아오판|
1936,1936,"1,937","안녕, 전우치! 도술로봇대결전",김대창,(주)리틀빅픽쳐스,2015-10-08,한국,173,91427600,12943,애니메이션,전체관람가,7.3,김율|김새해|정선혜|홍범기|안장혁|류점희|
1937,1937,"1,938",용순,신준,롯데쇼핑㈜롯데엔터테인먼트,2017-06-08,한국,126,95447200,12901,드라마,15세이상관람가,6.95,이수경|최덕문|
1940,1940,"1,941",할리데이,"맥스 기와,다니아 파스퀴니",(주)영화사 빅,2014-10-16,영국,147,94888000,12859,뮤지컬,15세이상관람가,7.51,한나 아터튼|애나벨 스콜리|그렉 와이즈|줄리오 베루티|
1941,1941,"1,942",새 구두를 사야해,키타가와 에리코,(주)영화사 진진,2013-04-25,일본,25,92332000,12845,멜로/로맨스,12세이상관람가,8.1,나카야마 미호|무카이 오사무|키리타니 미레이|아야노 고|
1942,1942,"1,943",극장판 프리! - 테이크 유어 마크 -,카와나미 에이사쿠,(주)디스테이션,2018-04-12,일본,66,87081500,12842,애니메이션,전체관람가,9.07,시마자키 노부나가|스즈키 타츠히사|미야노 마모루|
1943,1943,"1,944",세이빙 미스터 뱅크스,존 리 행콕,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-04-03,미국,56,100274300,12831,코미디,12세이상관람가,8.48,톰 행크스|엠마 톰슨|콜린 파렐|
1944,1944,"1,945",킥 애스 2 : 겁없는 녀석들,제프 와드로,유니버설픽쳐스인터내셔널 코리아(유),2013-10-17,미국,152,92028000,12827,액션,청소년관람불가,8.15,클로이 모레츠|애런 존슨|짐 캐리|크리스토퍼 민츠 프래지|
1945,1945,"1,946",내 슬픈 창녀들의 추억,헨닝 칼슨,CGV아트하우스,2012-07-19,멕시코,15,77072500,12806,드라마,청소년관람불가,6.7,제랄딘 채플린|안젤라 몰리나|에밀리오 에체바리아|
1946,1946,"1,947",트윈스터즈,"사만다 푸터먼,라이언 미야모토",CGV아트하우스,2016-03-03,미국,126,102163500,12804,다큐멘터리,12세이상관람가,9.09,사만다 푸터먼|아나이스 보르디에|
1947,1947,"1,948",아유레디?,허원,(주)나이너스엔터테인먼트,2013-09-26,한국,21,87050500,12767,다큐멘터리,12세이상관람가,8.58,장광|고형원|
1948,1948,"1,949",콰르텟,더스틴 호프만,㈜영화사 백두대간,2013-03-28,영국,37,90236000,12717,코미디,12세이상관람가,8.85,매기 스미스|마이클 갬본|톰 커트니|빌리 코놀리|폴린 콜린스|
1949,1949,"1,950",사다코 2,하나부사 츠토무,(주)미디어데이,2014-03-13,일본,100,92668200,12696,공포(호러),15세이상관람가,5.02,타키모토 미오리|세토 코지|
1951,1951,"1,952",시선,이장호,(주)나이너스엔터테인먼트,2014-04-16,한국,112,90171000,12694,드라마,12세이상관람가,4.37,오광록|
1952,1952,"1,953",럼 다이어리,브루스 로빈슨,(주)마인스 엔터테인먼트,2012-09-20,미국,126,91844000,12685,코미디,청소년관람불가,6.1,조니 뎁|아론 에크하트|엠버 허드|
1954,1954,"1,955",브로큰 시티,알렌 휴즈,(주)팝파트너스,2013-04-04,미국,80,90551000,12557,범죄,15세이상관람가,5.91,마크 월버그|러셀 크로우|캐서린 제타 존스|
1955,1955,"1,956",시인의 사랑,김양희,CGV아트하우스,2017-09-14,한국,119,97464900,12547,드라마,15세이상관람가,8.06,양익준|전혜진|정가람|
1956,1956,"1,957",코스모폴리스,데이빗 크로넨버그,(주)더블앤조이픽쳐스,2013-06-27,캐나다,28,94707700,12545,드라마,청소년관람불가,6.07,로버트 패틴슨|제이 바루첼|줄리엣 비노쉬|폴 지아마티|
1960,1960,"1,961",미스터 라잇,파코 카베자스,(주)누리픽쳐스,2016-06-16,미국,92,92430800,12465,액션,청소년관람불가,7.16,안나 켄드릭|샘 록웰|팀 로스|
1963,1963,"1,964",소나기,안재훈,(주)리틀빅픽쳐스,2017-08-31,한국,151,79482808,12425,애니메이션,전체관람가,7.21,노강민|신은수|
1964,1964,"1,965",업 포 러브,로랑 티라르,(주)엣나인필름,2016-12-21,프랑스,64,97231300,12377,멜로/로맨스,15세이상관람가,8.11,장 뒤자르댕|버지니아 에피라|세드릭 칸|
1966,1966,"1,967",밤의 이야기,미셸 오슬로,데이지엔터테인먼트,2012-11-29,프랑스,21,92276000,12249,애니메이션,전체관람가,8.35,줄리엔 베라미스|마리엔 그리셋|
1967,1967,"1,968",어우동: 주인 없는 꽃,이수성,(주)드림팩트엔터테인먼트,2015-01-29,한국,18,60141000,12203,멜로/로맨스,청소년관람불가,4.68,백도빈|강은비|여욱환|남경읍|유장영|
1968,1968,"1,969",도성풍운 3,왕정,(주)드림팩트엔터테인먼트,2016-11-30,홍콩,51,67033500,12135,코미디,15세이상관람가,6.23,주윤발|유덕화|장학우|
1969,1969,"1,970",타투,이서,와이드 릴리즈(주),2015-12-10,한국,133,99263100,12103,스릴러,청소년관람불가,5.6,송일국|윤주희|권현상|서영|
